id,book_id,best_book_id,books_count,isbn13,authors,original_publication_year,original_title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,image_url
168,149267,149267,195,9780385199580,"Stephen King, Bernie Wrightson",1978,The Stand,4.34,438832,469953,13808,https://images.gr-assets.com/books/1213131305m/149267.jpg
169,6400090,6400090,95,9780446547570,Nicholas Sparks,2008,The Last Song,4.14,424637,438429,11051,https://images.gr-assets.com/books/1286549186m/6400090.jpg
170,11125,11125,185,9780552151700,Dan Brown,1998,Digital Fortress,3.6,423019,447503,7538,https://images.gr-assets.com/books/1360095966m/11125.jpg
171,6969,6969,1710,9780141439590,"Jane Austen, Fiona Stafford",1815,Emma,3.99,459826,497949,11724,https://images.gr-assets.com/books/1373627931m/6969.jpg
172,15823480,15823480,1492,9780345803920,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877,Анна Каренина,4.02,297472,472796,18064,https://images.gr-assets.com/books/1352422904m/15823480.jpg
173,227463,227463,283,9780393312840,Anthony Burgess,1962,A Clockwork Orange,3.98,431195,454391,9958,https://images.gr-assets.com/books/1348339306m/227463.jpg
174,1812457,1812457,134,9780964729230,William Paul Young,2007,The Shack: Where Tragedy Confronts Eternity,3.74,419539,438292,29377,https://images.gr-assets.com/books/1344270232m/1812457.jpg
175,4502507,4556058,87,9780739380340,Rick Riordan,2009,The Last Olympian,4.5,397500,499510,17693,https://images.gr-assets.com/books/1327924597m/4502507.jpg
176,18342,830502,7,9780451169520,Stephen King,1986,It,4.18,292592,479381,11698,https://images.gr-assets.com/books/1309376909m/18342.jpg
177,7144,7144,1714,9780143058140,"Fyodor Dostoyevsky, David McDuff",1866,Преступление и наказание,4.18,380903,444675,12605,https://images.gr-assets.com/books/1382846449m/7144.jpg
178,6514,6514,246,9780061148510,Sylvia Plath,1963,The Bell Jar,3.98,401605,442157,15963,https://images.gr-assets.com/books/1473890514m/6514.jpg
179,252577,252577,184,9780007205230,Frank McCourt,1996,Angela's Ashes: A Memoir,4.07,392103,419746,9798,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
180,52036,52036,972,9780553208850,"Hermann Hesse, Hilda Rosner",1922,Siddhartha,3.99,372099,418653,11518,https://images.gr-assets.com/books/1428715580m/52036.jpg
181,168642,168642,223,9780679745590,Truman Capote,1965,In Cold Blood,4.05,381652,401839,11754,https://images.gr-assets.com/books/1424931136m/168642.jpg
182,6304335,6304335,119,9780316042670,"Kami Garcia, Margaret Stohl",2009,Beautiful Creatures,3.76,436093,458518,20808,https://images.gr-assets.com/books/1327873282m/6304335.jpg
183,7171637,7171637,103,9781416975860,Cassandra Clare,2010,Clockwork Angel,4.33,490890,515759,24385,https://images.gr-assets.com/books/1454962884m/7171637.jpg
184,39988,39988,242,9780141301070,"Roald Dahl, Quentin Blake",1988,Matilda,4.29,440743,463491,11053,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
185,9361589,9361589,119,9780385534640,Erin Morgenstern,2011,The Night Circus,4.03,429543,474826,54008,https://images.gr-assets.com/books/1387124618m/9361589.jpg
186,37470,37470,111,9780743227440,Philippa Gregory,2001,The Other Boleyn Girl,4.04,381080,399223,15846,https://images.gr-assets.com/books/1355932638m/37470.jpg
187,24770,24770,98,9780689865380,Scott Westerfeld,2005,Uglies,3.86,449073,464589,21234,https://images.gr-assets.com/books/1443904172m/24770.jpg
189,33,33,380,9780618640160,J.R.R. Tolkien,1955,The Lord of the Rings,4.47,389054,436346,9365,https://images.gr-assets.com/books/1411114164m/33.jpg
190,12262741,12262741,101,9780307592740,Cheryl Strayed,2012,Wild: From Lost to Found on the Pacific Crest Trail ,3.96,379872,420903,34444,https://images.gr-assets.com/books/1453189881m/12262741.jpg
191,472331,472331,90,9780930289230,"Alan Moore, Dave Gibbons, John Higgins",1987,Watchmen,4.35,398018,409323,10851,https://images.gr-assets.com/books/1442239711m/472331.jpg
192,186074,186074,123,9780756404080,Patrick Rothfuss,2007,The Name of the Wind,4.55,400101,449372,28631,https://images.gr-assets.com/books/1472068073m/186074.jpg
193,3228917,3228917,120,9780316017920,Malcolm Gladwell,2008,Outliers: The Story of Success,4.11,353011,369126,19383,https://images.gr-assets.com/books/1344266315m/3228917.jpg
194,153747,153747,1823,9780142437250,"Herman Melville, Andrew Delbanco, Tom Quirk",1851,"Moby Dick; or, The Whale",3.46,358050,397963,11223,https://images.gr-assets.com/books/1327940656m/153747.jpg
195,2728527,2728527,116,9780385340990,"Mary Ann Shaffer, Annie Barrows",2008,The Guernsey Literary and Potato Peel Pie Society,4.12,393626,423672,39853,https://images.gr-assets.com/books/1351979318m/2728527.jpg
196,5759,5759,162,9780393327340,Chuck Palahniuk,1996,Fight Club,4.2,365349,388654,11176,https://images.gr-assets.com/books/1357128997m/5759.jpg
197,301082,301082,109,9780441008540,Charlaine Harris,2001,Dead Until Dark,3.96,420764,444824,16818,https://images.gr-assets.com/books/1468560853m/301082.jpg
198,11486,11486,155,9780671727800,Alice Walker,1982,The Color Purple,4.17,376766,400965,9485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
199,12691,12691,119,9780739461200,John Grogan,2005,Marley & Me: Life and Love with the World's Worst Dog,4.12,367304,379348,13407,https://images.gr-assets.com/books/1308858322m/12691.jpg
200,16299,16299,474,9780312330870,Agatha Christie,1939,Ten Little Niggers,4.23,408983,456680,17264,https://images.gr-assets.com/books/1391120695m/16299.jpg
201,6411961,6411961,208,9780385504220,Dan Brown,2009,The Lost Symbol,3.66,369428,404982,24199,https://images.gr-assets.com/books/1358274396m/6411961.jpg
202,6339664,6339664,91,9781416989420,Becca Fitzpatrick,2009,"Hush, Hush",4.0,448166,461802,21871,https://images.gr-assets.com/books/1358261334m/6339664.jpg
204,5326,5326,2380,9781561797460,Charles Dickens,1843,A Christmas Carol,4.02,394540,441396,11568,https://images.gr-assets.com/books/1406512317m/5326.jpg
205,43763,43763,189,9780345476880,Anne Rice,1976,Interview with the Vampire,3.97,372566,393941,7951,https://images.gr-assets.com/books/1380631642m/43763.jpg
206,10507293,10507293,93,9780062059930,Kiera Cass,2012,The Selection,4.15,505340,539091,35681,https://images.gr-assets.com/books/1322103400m/10507293.jpg
207,6853,6853,109,9780312362090,Janet Evanovich,1994,One for the Money,4.03,391007,403315,13050,https://images.gr-assets.com/books/1316730230m/6853.jpg
208,6493208,6493208,66,9781400052170,Rebecca Skloot,2010,The Immortal Life of Henrietta Lacks,4.04,377249,404440,28624,https://images.gr-assets.com/books/1327878144m/6493208.jpg
209,23807,23807,187,9780099446780,Thomas Harris,1988,The Silence of the Lambs,4.14,351107,366112,3866,https://images.gr-assets.com/books/1390426249m/23807.jpg
211,40102,40102,116,9780316010660,Malcolm Gladwell,2005,Blink: The Power of Thinking Without Thinking,3.89,348196,360338,12215,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
212,6867,6867,155,9780385721790,Ian McEwan,2001,Atonement,3.88,347006,365658,14815,https://images.gr-assets.com/books/1320449708m/6867.jpg
213,485894,485894,1316,9780553213690,"Franz Kafka, Stanley Corngold",1915,Die Verwandlung,3.78,364933,414533,10252,https://images.gr-assets.com/books/1359061917m/485894.jpg
214,561456,561456,94,9780141382890,Rick Riordan,2007,The Titan's Curse,4.33,446668,486262,15418,https://images.gr-assets.com/books/1361038385m/561456.jpg
216,3153910,3153910,90,9781554681720,Garth Stein,2006,The Art of Racing in the Rain,4.19,327409,354319,32021,https://images.gr-assets.com/books/1377206302m/3153910.jpg
217,21996,21996,70,9780739303400,"Erik Larson, Tony Goldwyn",2003,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",3.98,309385,350607,25846,https://images.gr-assets.com/books/1312066724m/21996.jpg
218,13572249,20448515,96,9780425263910,Sylvia Day,2012,Bared to You,4.19,222678,386136,16748,https://images.gr-assets.com/books/1477803272m/13572249.jpg
219,11127,11127,270,9780066238500,"C.S. Lewis, Pauline Baynes",1956,The Chronicles of Narnia,4.24,376385,401676,8871,https://images.gr-assets.com/books/1449868701m/11127.jpg
221,60748,60748,74,9781558743660,Dave Pelzer,1995,"A Child Called ""It"": One Child's Courage to Survive",4.08,311543,321298,13729,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
222,7869,7869,143,9780752864330,Robert Ludlum,1980,The Bourne Identity,3.98,327122,336212,3899,https://images.gr-assets.com/books/1335860740m/7869.jpg
223,249747,249747,163,9780786817870,Eoin Colfer,2001,Artemis Fowl,3.82,386923,399165,8384,https://images.gr-assets.com/books/1327945104m/249747.jpg
224,6487308,6487308,97,9780385738930,Lauren Kate,2009,Fallen,3.74,395296,408108,17725,https://images.gr-assets.com/books/1440619649m/6487308.jpg
225,4406,4406,81,9780142000660,John Steinbeck,1952,East of Eden  ,4.35,320919,336682,14454,https://images.gr-assets.com/books/1441547516m/4406.jpg
226,5886881,5886881,131,9780307341560,Gillian Flynn,2009,Dark Places,3.92,333452,386607,28784,https://images.gr-assets.com/books/1354988288m/5886881.jpg
227,5359,5359,134,9780385339090,John Grisham,1993,The Client,3.97,320083,325663,1917,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228,228333,228333,84,9780312291630,"Emma McLaughlin, Nicola Kraus",2002,The Nanny Diaries,3.4,323762,328073,5121,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
229,24213,24213,845,9780451527740,"Lewis Carroll, John Tenniel, Martin Gardner",1865,Alice's Adventures in Wonderland,4.06,340920,377190,7736,https://images.gr-assets.com/books/1327872220m/24213.jpg
230,2156,2156,1451,9780192802640,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817,Persuasion,4.13,365425,402359,13117,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231,556602,556602,117,9780312370830,Tatiana de Rosnay,2007,Elle s'appelait Sarah,4.14,312444,347631,26614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
232,43615,43615,213,9780452284690,Stephen King,1982,The Gunslinger,3.99,332494,366377,13014,https://images.gr-assets.com/books/1375776480m/43615.jpg
233,9712,9712,347,9781400034680,"Gabriel García Márquez, Edith Grossman",1985,El amor en los tiempos del cólera,3.89,283806,323461,15246,https://images.gr-assets.com/books/1327124987m/9712.jpg
234,439288,439288,87,9780141310890,Laurie Halse Anderson,1999,Speak,4.0,360156,372404,18379,https://images.gr-assets.com/books/1310121762m/439288.jpg
235,17802724,17802724,95,9780399159340,Liane Moriarty,2013,The Husband's Secret ,3.92,232106,351805,27610,https://images.gr-assets.com/books/1460577225m/17802724.jpg
236,1898,1898,101,9780385494790,Jon Krakauer,1997,Into Thin Air: A Personal Account of the Mt. Everest Disaster,4.11,291258,301593,10439,https://images.gr-assets.com/books/1463384482m/1898.jpg
237,10592,10592,249,9781416524300,Stephen King,1974,Carrie,3.93,356814,377650,8264,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
238,242006,242006,79,9780312422270,Augusten Burroughs,2002,Running with Scissors,3.7,293878,306388,11601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
239,8908,8908,137,9780307346600,Max Brooks,2006,World War Z: An Oral History of the Zombie War,4.01,312969,345149,22412,https://images.gr-assets.com/books/1386328204m/8908.jpg
240,17212231,17212231,235,9780385537860,Dan Brown,2013,Inferno,3.8,287533,345560,33700,https://images.gr-assets.com/books/1397093185m/17212231.jpg
241,47281,47281,81,9780440227530,Lois Lowry,1989,Number the Stars,4.11,333638,342365,10304,https://images.gr-assets.com/books/1370917812m/47281.jpg
242,13145,13145,122,9780446692630,James Patterson,1993,Along Came a Spider,4.08,311499,318031,3600,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
243,10614,10614,197,9780450417400,Stephen King,1987,Misery,4.11,334647,352203,6416,https://images.gr-assets.com/books/1270545451m/10614.jpg
244,66559,18045891,136,9780307341550,Gillian Flynn,2006,Sharp Objects,3.92,207889,354838,28268,https://images.gr-assets.com/books/1423241485m/66559.jpg
245,2839,2839,125,9780439366780,Katherine Paterson,1977,Bridge to Terabithia,3.98,337644,353474,9270,https://images.gr-assets.com/books/1327880087m/2839.jpg
246,30183,30183,97,9780312360270,"P.C. Cast, Kristin Cast",2007,Marked,3.79,360044,371020,12870,https://images.gr-assets.com/books/1317067002m/30183.jpg
247,36072,36072,250,9780743269510,Stephen R. Covey,1989,The 7 Habits of Highly Effective People,4.05,314700,333884,6148,https://images.gr-assets.com/books/1421842784m/36072.jpg
248,1622,1622,1379,9780743477540,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595,A Midsummer Night's Dream,3.94,334241,361510,5724,https://images.gr-assets.com/books/1327874534m/1622.jpg
249,4588,4588,104,9780618711660,Jonathan Safran Foer,2005,Extremely Loud and Incredibly Close,3.97,294726,319116,21107,https://images.gr-assets.com/books/1327879967m/4588.jpg
250,11387515,11387515,124,9780375869020,R.J. Palacio,2012,Wonder,4.43,228538,377791,43021,https://images.gr-assets.com/books/1309285027m/11387515.jpg
251,233093,233093,99,9780394800010,Dr. Seuss,1957,The Cat in the Hat,4.15,314016,317182,4299,https://images.gr-assets.com/books/1468890477m/233093.jpg
252,11235712,11235712,92,9780312641890,Marissa Meyer,2012,Cinder,4.15,427663,454146,41109,https://images.gr-assets.com/books/1470056948m/11235712.jpg
253,16160797,16160797,48,9780316206850,"Robert Galbraith, J.K. Rowling",2013,The Cuckoo's Calling,3.83,297712,340495,27258,https://images.gr-assets.com/books/1358716559m/16160797.jpg
254,6068551,6068551,96,9780545123270,Maggie Stiefvater,2009,Shiver,3.78,356625,370811,20521,https://images.gr-assets.com/books/1409283154m/6068551.jpg
255,662,662,147,9780452011880,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,3.68,283295,296645,14666,https://images.gr-assets.com/books/1405868167m/662.jpg
256,49436,49436,67,9780143038250,"Greg Mortenson, David Oliver Relin",2006,Three Cups of Tea ,3.64,283516,288520,21681,https://images.gr-assets.com/books/1395407074m/49436.jpg
258,1232,1232,279,9780143034900,"Carlos Ruiz Zafón, Lucia Graves",2001,La sombra del viento,4.24,263685,317554,24652,https://images.gr-assets.com/books/1344545047m/1232.jpg
259,7631105,7631105,107,9780385738750,James Dashner,2010,The Scorch Trials,3.93,305643,346307,23058,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
261,480479,480479,59,9780767900390,Frances Mayes,1996,Under the Tuscan Sun,3.72,279264,281836,3074,https://images.gr-assets.com/books/1320524083m/480479.jpg
262,19486412,19486412,107,9780399167060,Liane Moriarty,2014,Big Little Lies,4.2,306186,371433,30120,https://images.gr-assets.com/books/1492239430m/19486412.jpg
263,24337,24337,61,9780590920680,Gail Carson Levine,1997,Ella Enchanted,3.97,339117,345749,8534,https://images.gr-assets.com/books/1410727190m/24337.jpg
264,3876,3876,343,9780743297330,Ernest Hemingway,1926,The Sun Also Rises,3.83,284988,303117,9826,https://images.gr-assets.com/books/1331828228m/3876.jpg
265,14891,14891,127,9780061120080,Betty  Smith,1943,A Tree Grows In Brooklyn ,4.24,291909,309000,16088,https://images.gr-assets.com/books/1327883484m/14891.jpg
266,13148,13148,111,9780446677390,James Patterson,1995,Kiss the Girls,3.93,274639,279116,2798,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
267,21853621,21853621,90,9780312577220,Kristin Hannah,2015,The Nightingale,4.54,253606,327015,37279,https://images.gr-assets.com/books/1451446316m/21853621.jpg
268,6334,6334,159,9781400078780,Kazuo Ishiguro,2005,Never Let Me Go,3.8,294123,323627,21927,https://images.gr-assets.com/books/1353048590m/6334.jpg
269,366522,366522,17,9780786890750,Cecelia Ahern,2003,"PS, I Love You",4.01,262921,283413,7069,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
270,12873,17899948,306,9781844080380,"Daphne du Maurier, Sally Beauman",1938,Rebecca,4.2,177384,329596,14920,https://images.gr-assets.com/books/1327871977m/12873.jpg
271,18373,18373,163,9780156030300,Daniel Keyes,1966,Flowers for Algernon,4.07,313044,336199,11328,https://images.gr-assets.com/books/1367141311m/18373.jpg
272,6952,6952,177,9780552995870,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989,Como agua para chocolate,3.94,263199,285469,6559,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
273,1103,1103,105,9780812968060,Lisa See,2005,Snow Flower and the Secret Fan,4.05,280475,290660,15807,https://images.gr-assets.com/books/1327880508m/1103.jpg
274,22034,22034,259,9780451205770,"Mario Puzo, Robert Thompson, Peter Bart",1969,The Godfather,4.36,256480,270386,5832,https://images.gr-assets.com/books/1394988109m/22034.jpg
275,49750,49750,116,9780525476890,John Green,2006,An Abundance of Katherines,3.63,312754,347424,20657,https://images.gr-assets.com/books/1360206426m/49750.jpg
276,29579,29579,169,9780553803720,Isaac Asimov,1951,Foundation,4.13,279688,297588,6240,https://images.gr-assets.com/books/1417900846m/29579.jpg
277,15783514,15783514,109,9780062255660,Neil Gaiman,2013,The Ocean at the End of the Lane,3.99,293844,336251,37655,https://images.gr-assets.com/books/1497098563m/15783514.jpg
278,30118,30118,32,9780060513060,Shel Silverstein,1981,A Light in the Attic,4.34,297861,304514,2431,https://images.gr-assets.com/books/1427169918m/30118.jpg
279,29056083,29056083,95,9780751565360,"John Tiffany, Jack Thorne, J.K. Rowling",2016,"Harry Potter and the Cursed Child, Parts One and Two",3.75,270603,397773,53365,https://images.gr-assets.com/books/1470082995m/29056083.jpg
